2024-09-25 00:14:01.273 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 01:29:01.080 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 01:29:01.926 CDT [9428] LOG:  checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.808 s, sync=0.024 s, total=0.846 s; sync files=23, longest=0.003 s, average=0.002 s; distance=47 kB, estimate=143 kB; lsn=0/CC8EBA8, redo lsn=0/CC8EB70
2024-09-25 01:39:01.927 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 01:39:03.982 CDT [9428] LOG:  checkpoint complete: wrote 21 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.026 s, sync=0.014 s, total=2.056 s; sync files=24, longest=0.003 s, average=0.001 s; distance=133 kB, estimate=142 kB; lsn=0/CCB0038, redo lsn=0/CCAFFE8
2024-09-25 01:49:01.984 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 01:49:02.813 CDT [9428] LOG:  checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.807 s, sync=0.009 s, total=0.830 s; sync files=23, longest=0.002 s, average=0.001 s; distance=49 kB, estimate=132 kB; lsn=0/CCBC590, redo lsn=0/CCBC558
2024-09-25 02:09:01.816 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 02:09:02.945 CDT [9428] LOG:  checkpoint complete: wrote 12 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.110 s, sync=0.009 s, total=1.130 s; sync files=25, longest=0.002 s, average=0.001 s; distance=63 kB, estimate=126 kB; lsn=0/CCCC438, redo lsn=0/CCCC400
2024-09-25 02:14:01.946 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 02:14:02.869 CDT [9428] LOG:  checkpoint complete: wrote 10 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.906 s, sync=0.010 s, total=0.923 s; sync files=24, longest=0.002 s, average=0.001 s; distance=40 kB, estimate=117 kB; lsn=0/CCD6598, redo lsn=0/CCD6560
2024-09-25 02:29:01.872 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 02:29:03.212 CDT [9428] LOG:  checkpoint complete: wrote 14 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.325 s, sync=0.008 s, total=1.340 s; sync files=24, longest=0.001 s, average=0.001 s; distance=73 kB, estimate=113 kB; lsn=0/CCE8C28, redo lsn=0/CCE8BF0
2024-09-25 02:34:01.212 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 02:34:02.537 CDT [9428] LOG:  checkpoint complete: wrote 14 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.306 s, sync=0.013 s, total=1.326 s; sync files=24, longest=0.003 s, average=0.001 s; distance=45 kB, estimate=106 kB; lsn=0/CCF4400, redo lsn=0/CCF43C8
2024-09-25 02:49:01.540 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 02:49:03.678 CDT [9428] LOG:  checkpoint complete: wrote 22 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.120 s, sync=0.010 s, total=2.139 s; sync files=24, longest=0.002 s, average=0.001 s; distance=129 kB, estimate=129 kB; lsn=0/CD14990, redo lsn=0/CD14958
2024-09-25 02:54:01.679 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 02:54:03.209 CDT [9428] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.510 s, sync=0.009 s, total=1.530 s; sync files=24, longest=0.002 s, average=0.001 s; distance=64 kB, estimate=122 kB; lsn=0/CD24C88, redo lsn=0/CD24C50
2024-09-25 03:04:01.210 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 03:04:04.355 CDT [9428] LOG:  checkpoint complete: wrote 32 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.120 s, sync=0.018 s, total=3.145 s; sync files=34, longest=0.002 s, average=0.001 s; distance=315 kB, estimate=315 kB; lsn=0/CD73BD8, redo lsn=0/CD73BA0
2024-09-25 03:09:01.356 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 03:09:02.487 CDT [9428] LOG:  checkpoint complete: wrote 12 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.108 s, sync=0.016 s, total=1.132 s; sync files=26, longest=0.005 s, average=0.001 s; distance=58 kB, estimate=290 kB; lsn=0/CD82660, redo lsn=0/CD82628
2024-09-25 03:39:01.492 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 03:39:02.318 CDT [9428] LOG:  checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.807 s, sync=0.011 s, total=0.827 s; sync files=23, longest=0.002 s, average=0.001 s; distance=52 kB, estimate=266 kB; lsn=0/CD8F9A0, redo lsn=0/CD8F968
2024-09-25 03:44:01.318 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 03:44:02.543 CDT [9428] LOG:  checkpoint complete: wrote 13 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.207 s, sync=0.010 s, total=1.225 s; sync files=25, longest=0.002 s, average=0.001 s; distance=72 kB, estimate=246 kB; lsn=0/CDA1B78, redo lsn=0/CDA1B40
2024-09-25 03:59:01.545 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 03:59:04.277 CDT [9428] LOG:  checkpoint complete: wrote 28 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.715 s, sync=0.010 s, total=2.733 s; sync files=25, longest=0.002 s, average=0.001 s; distance=146 kB, estimate=236 kB; lsn=0/CDC6608, redo lsn=0/CDC65D0
2024-09-25 04:04:01.278 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 04:04:03.430 CDT [9428] LOG:  checkpoint complete: wrote 21 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.012 s, sync=0.121 s, total=2.152 s; sync files=24, longest=0.013 s, average=0.006 s; distance=67 kB, estimate=219 kB; lsn=0/CDD7300, redo lsn=0/CDD72C8
2024-09-25 04:14:01.430 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 04:14:02.251 CDT [9428] LOG:  checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.808 s, sync=0.008 s, total=0.822 s; sync files=23, longest=0.001 s, average=0.001 s; distance=50 kB, estimate=203 kB; lsn=0/CDE3BD8, redo lsn=0/CDE3BA0
2024-09-25 04:24:01.251 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 04:24:02.073 CDT [9428] LOG:  checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.804 s, sync=0.009 s, total=0.823 s; sync files=23, longest=0.001 s, average=0.001 s; distance=51 kB, estimate=187 kB; lsn=0/CDF0AE8, redo lsn=0/CDF0AB0
2024-09-25 04:39:01.065 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 04:39:01.887 CDT [9428] LOG:  checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.806 s, sync=0.009 s, total=0.823 s; sync files=23, longest=0.002 s, average=0.001 s; distance=51 kB, estimate=174 kB; lsn=0/CDFD930, redo lsn=0/CDFD8F8
2024-09-25 04:44:01.889 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 04:44:03.212 CDT [9428] LOG:  checkpoint complete: wrote 14 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.307 s, sync=0.009 s, total=1.324 s; sync files=24, longest=0.002 s, average=0.001 s; distance=81 kB, estimate=164 kB; lsn=0/CE11DB8, redo lsn=0/CE11D80
2024-09-25 04:54:01.214 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 04:54:03.747 CDT [9428] LOG:  checkpoint complete: wrote 26 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.515 s, sync=0.010 s, total=2.534 s; sync files=24, longest=0.002 s, average=0.001 s; distance=144 kB, estimate=162 kB; lsn=0/CE35F20, redo lsn=0/CE35EE8
2024-09-25 05:04:01.747 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 05:04:03.069 CDT [9428] LOG:  checkpoint complete: wrote 14 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.306 s, sync=0.008 s, total=1.322 s; sync files=24, longest=0.001 s, average=0.001 s; distance=103 kB, estimate=156 kB; lsn=0/CE4FE58, redo lsn=0/CE4FE20
2024-09-25 05:14:01.070 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 05:14:02.925 CDT [9428] LOG:  checkpoint complete: wrote 19 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.813 s, sync=0.030 s, total=1.855 s; sync files=27, longest=0.003 s, average=0.002 s; distance=129 kB, estimate=154 kB; lsn=0/CE705C0, redo lsn=0/CE70588
2024-09-25 05:29:01.927 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 05:29:03.454 CDT [9428] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.512 s, sync=0.010 s, total=1.528 s; sync files=26, longest=0.001 s, average=0.001 s; distance=112 kB, estimate=150 kB; lsn=0/CE8C878, redo lsn=0/CE8C840
2024-09-25 05:34:01.455 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 05:34:03.288 CDT [9428] LOG:  checkpoint complete: wrote 19 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.809 s, sync=0.016 s, total=1.833 s; sync files=29, longest=0.004 s, average=0.001 s; distance=126 kB, estimate=147 kB; lsn=0/CEAC228, redo lsn=0/CEAC1F0
2024-09-25 05:44:01.289 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 05:44:02.717 CDT [9428] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.412 s, sync=0.009 s, total=1.428 s; sync files=25, longest=0.002 s, average=0.001 s; distance=115 kB, estimate=144 kB; lsn=0/CEC9178, redo lsn=0/CEC9140
2024-09-25 05:54:01.717 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 05:54:05.162 CDT [9428] LOG:  checkpoint complete: wrote 35 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.424 s, sync=0.012 s, total=3.445 s; sync files=29, longest=0.002 s, average=0.001 s; distance=230 kB, estimate=230 kB; lsn=0/CF02AE0, redo lsn=0/CF02AA8
2024-09-25 06:04:01.162 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 06:04:03.003 CDT [9428] LOG:  checkpoint complete: wrote 19 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.814 s, sync=0.012 s, total=1.842 s; sync files=29, longest=0.002 s, average=0.001 s; distance=149 kB, estimate=222 kB; lsn=0/CF28288, redo lsn=0/CF28250
2024-09-25 06:19:01.008 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 06:19:02.848 CDT [9428] LOG:  checkpoint complete: wrote 19 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.823 s, sync=0.011 s, total=1.841 s; sync files=29, longest=0.002 s, average=0.001 s; distance=159 kB, estimate=216 kB; lsn=0/CF500D0, redo lsn=0/CF50098
2024-09-25 06:24:01.850 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 06:24:03.274 CDT [9428] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.410 s, sync=0.008 s, total=1.425 s; sync files=25, longest=0.002 s, average=0.001 s; distance=152 kB, estimate=209 kB; lsn=0/CF762D0, redo lsn=0/CF76298
2024-09-25 06:34:01.276 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 06:34:03.311 CDT [9428] LOG:  checkpoint complete: wrote 21 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.015 s, sync=0.012 s, total=2.035 s; sync files=30, longest=0.002 s, average=0.001 s; distance=169 kB, estimate=205 kB; lsn=0/CFA0880, redo lsn=0/CFA0848
2024-09-25 06:39:01.311 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 06:39:01.418 CDT [9428] LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.102 s, sync=0.001 s, total=0.108 s; sync files=1, longest=0.001 s, average=0.001 s; distance=2 kB, estimate=185 kB; lsn=0/CFA11C8, redo lsn=0/CFA1190
2024-09-25 06:44:01.419 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 06:44:03.175 CDT [9428] LOG:  checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.709 s, sync=0.031 s, total=1.756 s; sync files=26, longest=0.004 s, average=0.002 s; distance=160 kB, estimate=182 kB; lsn=0/CFC91F0, redo lsn=0/CFC91B8
2024-09-25 06:54:01.178 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 06:54:04.152 CDT [9428] LOG:  checkpoint complete: wrote 30 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.919 s, sync=0.031 s, total=2.975 s; sync files=26, longest=0.003 s, average=0.002 s; distance=217 kB, estimate=217 kB; lsn=0/CFFF798, redo lsn=0/CFFF760
2024-09-25 07:04:01.155 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 07:04:02.719 CDT [9428] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 1 recycled; write=1.517 s, sync=0.027 s, total=1.565 s; sync files=25, longest=0.003 s, average=0.002 s; distance=143 kB, estimate=210 kB; lsn=0/D023518, redo lsn=0/D0234E0
2024-09-25 07:14:01.721 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 07:14:03.289 CDT [9428] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.508 s, sync=0.045 s, total=1.568 s; sync files=25, longest=0.004 s, average=0.002 s; distance=142 kB, estimate=203 kB; lsn=0/D047100, redo lsn=0/D0470C8
2024-09-25 07:24:01.290 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 07:24:03.242 CDT [9428] LOG:  checkpoint complete: wrote 20 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.909 s, sync=0.028 s, total=1.953 s; sync files=26, longest=0.003 s, average=0.002 s; distance=155 kB, estimate=198 kB; lsn=0/D06E098, redo lsn=0/D06E060
2024-09-25 07:34:01.243 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 07:34:03.101 CDT [9428] LOG:  checkpoint complete: wrote 19 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.813 s, sync=0.029 s, total=1.859 s; sync files=26, longest=0.003 s, average=0.002 s; distance=149 kB, estimate=193 kB; lsn=0/D093758, redo lsn=0/D093720
2024-09-25 07:39:01.102 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 07:39:01.219 CDT [9428] LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.101 s, sync=0.003 s, total=0.117 s; sync files=1, longest=0.003 s, average=0.003 s; distance=2 kB, estimate=174 kB; lsn=0/D094160, redo lsn=0/D094128
2024-09-25 07:44:01.220 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 07:44:02.883 CDT [9428] LOG:  checkpoint complete: wrote 17 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.624 s, sync=0.026 s, total=1.664 s; sync files=25, longest=0.003 s, average=0.002 s; distance=149 kB, estimate=172 kB; lsn=0/D0B9728, redo lsn=0/D0B96F0
2024-09-25 07:54:01.884 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 07:54:04.850 CDT [9428] LOG:  checkpoint complete: wrote 30 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.918 s, sync=0.034 s, total=2.967 s; sync files=26, longest=0.006 s, average=0.002 s; distance=231 kB, estimate=231 kB; lsn=0/D0F3598, redo lsn=0/D0F3560
2024-09-25 08:09:01.854 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 08:09:03.814 CDT [9428] LOG:  checkpoint complete: wrote 20 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.912 s, sync=0.031 s, total=1.960 s; sync files=26, longest=0.003 s, average=0.002 s; distance=154 kB, estimate=223 kB; lsn=0/D11A190, redo lsn=0/D11A158
2024-09-25 08:14:01.815 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 08:14:03.895 CDT [9428] LOG:  checkpoint complete: wrote 21 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.019 s, sync=0.047 s, total=2.081 s; sync files=27, longest=0.003 s, average=0.002 s; distance=163 kB, estimate=217 kB; lsn=0/D142E98, redo lsn=0/D142E60
2024-09-25 08:24:01.897 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 08:24:03.651 CDT [9428] LOG:  checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.709 s, sync=0.027 s, total=1.754 s; sync files=26, longest=0.003 s, average=0.001 s; distance=144 kB, estimate=210 kB; lsn=0/D1670F8, redo lsn=0/D1670C0
2024-09-25 08:34:01.652 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 08:34:03.631 CDT [9428] LOG:  checkpoint complete: wrote 20 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.914 s, sync=0.048 s, total=1.979 s; sync files=25, longest=0.014 s, average=0.002 s; distance=163 kB, estimate=205 kB; lsn=0/D18FD48, redo lsn=0/D18FD10
2024-09-25 08:39:01.632 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 08:39:01.754 CDT [9428] LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.101 s, sync=0.003 s, total=0.123 s; sync files=1, longest=0.003 s, average=0.003 s; distance=6 kB, estimate=185 kB; lsn=0/D191568, redo lsn=0/D191530
2024-09-25 08:44:01.754 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 08:44:03.815 CDT [9428] LOG:  checkpoint complete: wrote 21 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.014 s, sync=0.032 s, total=2.061 s; sync files=29, longest=0.003 s, average=0.002 s; distance=162 kB, estimate=183 kB; lsn=0/D1B9DD0, redo lsn=0/D1B9D98
2024-09-25 08:59:01.817 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 08:59:04.827 CDT [9428] LOG:  checkpoint complete: wrote 30 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.946 s, sync=0.051 s, total=3.011 s; sync files=25, longest=0.005 s, average=0.003 s; distance=232 kB, estimate=232 kB; lsn=0/D1F3F00, redo lsn=0/D1F3EC8
2024-09-25 09:04:01.828 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 09:04:04.059 CDT [9428] LOG:  checkpoint complete: wrote 23 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.213 s, sync=0.011 s, total=2.231 s; sync files=25, longest=0.002 s, average=0.001 s; distance=160 kB, estimate=225 kB; lsn=0/D21C198, redo lsn=0/D21C160
2024-09-25 09:14:01.062 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 09:14:02.889 CDT [9428] LOG:  checkpoint complete: wrote 19 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.810 s, sync=0.010 s, total=1.828 s; sync files=26, longest=0.001 s, average=0.001 s; distance=166 kB, estimate=219 kB; lsn=0/D245D68, redo lsn=0/D245D30
2024-09-25 09:24:01.893 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 09:24:03.718 CDT [9428] LOG:  checkpoint complete: wrote 19 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.809 s, sync=0.010 s, total=1.826 s; sync files=26, longest=0.002 s, average=0.001 s; distance=155 kB, estimate=212 kB; lsn=0/D26CB88, redo lsn=0/D26CB50
2024-09-25 09:34:01.721 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 09:34:03.346 CDT [9428] LOG:  checkpoint complete: wrote 17 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.608 s, sync=0.010 s, total=1.625 s; sync files=25, longest=0.001 s, average=0.001 s; distance=159 kB, estimate=207 kB; lsn=0/D294AC8, redo lsn=0/D294A90
2024-09-25 09:44:01.348 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 09:44:03.184 CDT [9428] LOG:  checkpoint complete: wrote 19 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.811 s, sync=0.017 s, total=1.836 s; sync files=26, longest=0.006 s, average=0.001 s; distance=166 kB, estimate=203 kB; lsn=0/D2BE350, redo lsn=0/D2BE318
2024-09-25 09:54:01.187 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 09:54:04.424 CDT [9428] LOG:  checkpoint complete: wrote 33 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.220 s, sync=0.010 s, total=3.238 s; sync files=27, longest=0.002 s, average=0.001 s; distance=249 kB, estimate=249 kB; lsn=0/D2FC828, redo lsn=0/D2FC7F0
2024-09-25 10:04:01.426 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 10:04:03.052 CDT [9428] LOG:  checkpoint complete: wrote 17 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.610 s, sync=0.008 s, total=1.626 s; sync files=25, longest=0.001 s, average=0.001 s; distance=146 kB, estimate=238 kB; lsn=0/D321088, redo lsn=0/D321050
2024-09-25 10:14:01.055 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 10:14:02.690 CDT [9428] LOG:  checkpoint complete: wrote 17 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.614 s, sync=0.015 s, total=1.636 s; sync files=25, longest=0.003 s, average=0.001 s; distance=151 kB, estimate=230 kB; lsn=0/D346DD0, redo lsn=0/D346D98
2024-09-25 10:24:01.693 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 10:24:03.322 CDT [9428] LOG:  checkpoint complete: wrote 17 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.611 s, sync=0.011 s, total=1.629 s; sync files=25, longest=0.001 s, average=0.001 s; distance=153 kB, estimate=222 kB; lsn=0/D36D458, redo lsn=0/D36D420
2024-09-25 10:34:01.324 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 10:34:02.957 CDT [9428] LOG:  checkpoint complete: wrote 17 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.611 s, sync=0.014 s, total=1.633 s; sync files=25, longest=0.002 s, average=0.001 s; distance=151 kB, estimate=215 kB; lsn=0/D3932D8, redo lsn=0/D3932A0
2024-09-25 10:39:01.959 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 10:39:02.068 CDT [9428] LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.102 s, sync=0.001 s, total=0.110 s; sync files=1, longest=0.001 s, average=0.001 s; distance=3 kB, estimate=194 kB; lsn=0/D3941B8, redo lsn=0/D394180
2024-09-25 10:44:01.069 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 10:44:02.596 CDT [9428] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.509 s, sync=0.008 s, total=1.528 s; sync files=25, longest=0.002 s, average=0.001 s; distance=126 kB, estimate=187 kB; lsn=0/D3B39D8, redo lsn=0/D3B39A0
2024-09-25 10:49:01.598 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 10:49:02.415 CDT [9428] LOG:  checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.807 s, sync=0.004 s, total=0.818 s; sync files=4, longest=0.002 s, average=0.001 s; distance=36 kB, estimate=172 kB; lsn=0/D3BCC00, redo lsn=0/D3BCBC8
2024-09-25 10:54:01.416 CDT [9428] LOG:  checkpoint starting: time
2024-09-25 10:54:04.261 CDT [9428] LOG:  checkpoint complete: wrote 29 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.829 s, sync=0.009 s, total=2.846 s; sync files=25, longest=0.001 s, average=0.001 s; distance=234 kB, estimate=234 kB; lsn=0/D3F7518, redo lsn=0/D3F74E0
2024-09-25 11:04:01.274 CDT [9428] LOG:  checkpoint starting: time
