2024-09-23 15:54:01.498 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 18:39:01.740 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 18:39:02.452 CDT [9428] LOG:  checkpoint complete: wrote 7 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.706 s, sync=0.002 s, total=0.713 s; sync files=1, longest=0.002 s, average=0.002 s; distance=30 kB, estimate=544 kB; lsn=0/9931E98, redo lsn=0/9931E60
2024-09-23 18:44:01.453 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 18:44:03.077 CDT [9428] LOG:  checkpoint complete: wrote 17 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.607 s, sync=0.010 s, total=1.624 s; sync files=26, longest=0.001 s, average=0.001 s; distance=175 kB, estimate=507 kB; lsn=0/995DDC0, redo lsn=0/995DD88
2024-09-23 18:54:01.079 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 18:54:02.815 CDT [9428] LOG:  checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.710 s, sync=0.015 s, total=1.736 s; sync files=26, longest=0.003 s, average=0.001 s; distance=189 kB, estimate=475 kB; lsn=0/998D1D8, redo lsn=0/998D1A0
2024-09-23 19:04:01.817 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 19:04:03.543 CDT [9428] LOG:  checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.707 s, sync=0.010 s, total=1.726 s; sync files=26, longest=0.002 s, average=0.001 s; distance=184 kB, estimate=446 kB; lsn=0/99BB448, redo lsn=0/99BB410
2024-09-23 19:14:01.555 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 19:14:03.181 CDT [9428] LOG:  checkpoint complete: wrote 17 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.608 s, sync=0.010 s, total=1.627 s; sync files=26, longest=0.002 s, average=0.001 s; distance=179 kB, estimate=419 kB; lsn=0/99E80D0, redo lsn=0/99E8098
2024-09-23 19:24:01.183 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 19:24:02.913 CDT [9428] LOG:  checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.713 s, sync=0.011 s, total=1.731 s; sync files=27, longest=0.002 s, average=0.001 s; distance=188 kB, estimate=396 kB; lsn=0/9A17298, redo lsn=0/9A17260
2024-09-23 19:34:01.914 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 19:34:05.054 CDT [9428] LOG:  checkpoint complete: wrote 32 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.111 s, sync=0.018 s, total=3.140 s; sync files=74, longest=0.002 s, average=0.001 s; distance=543 kB, estimate=543 kB; lsn=0/9A9F1C0, redo lsn=0/9A9F188
2024-09-23 19:44:01.055 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 19:44:02.482 CDT [9428] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.410 s, sync=0.010 s, total=1.428 s; sync files=25, longest=0.001 s, average=0.001 s; distance=171 kB, estimate=506 kB; lsn=0/9ACA118, redo lsn=0/9ACA0E0
2024-09-23 19:54:01.483 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 19:54:02.910 CDT [9428] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.411 s, sync=0.009 s, total=1.428 s; sync files=25, longest=0.001 s, average=0.001 s; distance=173 kB, estimate=473 kB; lsn=0/9AF5560, redo lsn=0/9AF5528
2024-09-23 20:04:01.911 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 20:04:03.340 CDT [9428] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.410 s, sync=0.011 s, total=1.429 s; sync files=25, longest=0.002 s, average=0.001 s; distance=176 kB, estimate=443 kB; lsn=0/9B216C0, redo lsn=0/9B21688
2024-09-23 20:14:01.340 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 20:14:03.770 CDT [9428] LOG:  checkpoint complete: wrote 25 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.411 s, sync=0.008 s, total=2.430 s; sync files=25, longest=0.002 s, average=0.001 s; distance=240 kB, estimate=423 kB; lsn=0/9B5D960, redo lsn=0/9B5D928
2024-09-23 20:24:01.771 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 20:24:04.410 CDT [9428] LOG:  checkpoint complete: wrote 27 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.621 s, sync=0.009 s, total=2.639 s; sync files=27, longest=0.002 s, average=0.001 s; distance=233 kB, estimate=404 kB; lsn=0/9B97F58, redo lsn=0/9B97F20
2024-09-23 20:34:01.424 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 20:34:02.962 CDT [9428] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.521 s, sync=0.010 s, total=1.539 s; sync files=26, longest=0.002 s, average=0.001 s; distance=169 kB, estimate=380 kB; lsn=0/9BC2740, redo lsn=0/9BC2708
2024-09-23 20:39:01.962 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 20:39:02.068 CDT [9428] LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.100 s, sync=0.001 s, total=0.106 s; sync files=1, longest=0.001 s, average=0.001 s; distance=2 kB, estimate=343 kB; lsn=0/9BC3100, redo lsn=0/9BC30C8
2024-09-23 20:44:01.068 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 20:44:02.493 CDT [9428] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.408 s, sync=0.011 s, total=1.426 s; sync files=25, longest=0.002 s, average=0.001 s; distance=168 kB, estimate=325 kB; lsn=0/9BED2E0, redo lsn=0/9BED2A8
2024-09-23 20:54:01.494 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 20:54:02.918 CDT [9428] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.407 s, sync=0.010 s, total=1.425 s; sync files=25, longest=0.001 s, average=0.001 s; distance=170 kB, estimate=310 kB; lsn=0/9C17BA0, redo lsn=0/9C17B68
2024-09-23 21:04:01.918 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 21:04:03.351 CDT [9428] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.411 s, sync=0.012 s, total=1.434 s; sync files=25, longest=0.002 s, average=0.001 s; distance=175 kB, estimate=296 kB; lsn=0/9C437B0, redo lsn=0/9C43778
2024-09-23 21:14:01.354 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 21:14:03.989 CDT [9428] LOG:  checkpoint complete: wrote 27 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.615 s, sync=0.014 s, total=2.636 s; sync files=26, longest=0.002 s, average=0.001 s; distance=250 kB, estimate=291 kB; lsn=0/9C82330, redo lsn=0/9C822F8
2024-09-23 21:24:01.991 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 21:24:04.431 CDT [9428] LOG:  checkpoint complete: wrote 25 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.413 s, sync=0.016 s, total=2.440 s; sync files=26, longest=0.002 s, average=0.001 s; distance=216 kB, estimate=284 kB; lsn=0/9CB84A0, redo lsn=0/9CB8468
2024-09-23 21:34:01.444 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 21:34:03.096 CDT [9428] LOG:  checkpoint complete: wrote 17 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.610 s, sync=0.026 s, total=1.652 s; sync files=26, longest=0.003 s, average=0.001 s; distance=175 kB, estimate=273 kB; lsn=0/9CE4128, redo lsn=0/9CE40F0
2024-09-23 21:44:01.098 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 21:44:02.663 CDT [9428] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.516 s, sync=0.027 s, total=1.566 s; sync files=25, longest=0.003 s, average=0.002 s; distance=181 kB, estimate=264 kB; lsn=0/9D118E8, redo lsn=0/9D118B0
2024-09-23 21:54:01.666 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 21:54:03.524 CDT [9428] LOG:  checkpoint complete: wrote 19 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.810 s, sync=0.027 s, total=1.859 s; sync files=27, longest=0.003 s, average=0.001 s; distance=196 kB, estimate=257 kB; lsn=0/9D42C00, redo lsn=0/9D42BC8
2024-09-23 22:04:01.528 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 22:04:03.353 CDT [9428] LOG:  checkpoint complete: wrote 19 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.811 s, sync=0.009 s, total=1.826 s; sync files=27, longest=0.001 s, average=0.001 s; distance=182 kB, estimate=250 kB; lsn=0/9D70710, redo lsn=0/9D706D8
2024-09-23 22:14:01.355 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 22:14:04.190 CDT [9428] LOG:  checkpoint complete: wrote 29 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.817 s, sync=0.010 s, total=2.835 s; sync files=26, longest=0.002 s, average=0.001 s; distance=236 kB, estimate=248 kB; lsn=0/9DAB7C0, redo lsn=0/9DAB788
2024-09-23 22:24:01.192 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 22:24:03.430 CDT [9428] LOG:  checkpoint complete: wrote 23 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.215 s, sync=0.010 s, total=2.238 s; sync files=25, longest=0.002 s, average=0.001 s; distance=203 kB, estimate=244 kB; lsn=0/9DDE488, redo lsn=0/9DDE450
2024-09-23 22:34:01.431 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 22:34:02.968 CDT [9428] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.518 s, sync=0.010 s, total=1.537 s; sync files=25, longest=0.001 s, average=0.001 s; distance=177 kB, estimate=237 kB; lsn=0/9E0AAA8, redo lsn=0/9E0AA70
2024-09-23 22:44:01.969 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 22:44:03.495 CDT [9428] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.507 s, sync=0.011 s, total=1.527 s; sync files=25, longest=0.002 s, average=0.001 s; distance=185 kB, estimate=232 kB; lsn=0/9E38FF8, redo lsn=0/9E38FC0
2024-09-23 22:54:01.497 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 22:54:03.228 CDT [9428] LOG:  checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.712 s, sync=0.009 s, total=1.732 s; sync files=25, longest=0.001 s, average=0.001 s; distance=186 kB, estimate=227 kB; lsn=0/9E67A50, redo lsn=0/9E67A18
2024-09-23 23:04:01.229 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 23:04:02.957 CDT [9428] LOG:  checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.711 s, sync=0.010 s, total=1.728 s; sync files=25, longest=0.001 s, average=0.001 s; distance=177 kB, estimate=222 kB; lsn=0/9E94050, redo lsn=0/9E94018
2024-09-23 23:14:01.959 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 23:14:04.698 CDT [9428] LOG:  checkpoint complete: wrote 28 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.717 s, sync=0.012 s, total=2.740 s; sync files=25, longest=0.002 s, average=0.001 s; distance=245 kB, estimate=245 kB; lsn=0/9ED14B0, redo lsn=0/9ED1478
2024-09-23 23:24:01.700 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 23:24:04.128 CDT [9428] LOG:  checkpoint complete: wrote 25 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.410 s, sync=0.010 s, total=2.428 s; sync files=25, longest=0.002 s, average=0.001 s; distance=182 kB, estimate=238 kB; lsn=0/9F11368, redo lsn=0/9EFEC78
2024-09-23 23:34:01.128 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 23:34:03.274 CDT [9428] LOG:  checkpoint complete: wrote 22 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.117 s, sync=0.017 s, total=2.146 s; sync files=26, longest=0.002 s, average=0.001 s; distance=212 kB, estimate=236 kB; lsn=0/9F34060, redo lsn=0/9F34028
2024-09-23 23:39:01.276 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 23:39:01.383 CDT [9428] LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.101 s, sync=0.001 s, total=0.107 s; sync files=1, longest=0.001 s, average=0.001 s; distance=7 kB, estimate=213 kB; lsn=0/9F35DB8, redo lsn=0/9F35D80
2024-09-23 23:44:01.383 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 23:44:03.111 CDT [9428] LOG:  checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.710 s, sync=0.009 s, total=1.728 s; sync files=25, longest=0.001 s, average=0.001 s; distance=184 kB, estimate=210 kB; lsn=0/9F63F88, redo lsn=0/9F63F50
2024-09-23 23:54:01.112 CDT [9428] LOG:  checkpoint starting: time
2024-09-23 23:54:02.842 CDT [9428] LOG:  checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.709 s, sync=0.012 s, total=1.731 s; sync files=25, longest=0.002 s, average=0.001 s; distance=173 kB, estimate=206 kB; lsn=0/9F8F428, redo lsn=0/9F8F3F0
